-2.989794433593750000e+03
-2.989142333984375000e+03
-2.987004150390625000e+03
-2.987609375000000000e+03
-2.986891845703125000e+03
-2.994259277343750000e+03
-2.985598876953125000e+03
-2.991929199218750000e+03
-2.988777099609375000e+03
-3.017992431640625000e+03
-2.989916992187500000e+03
-2.985545166015625000e+03
-2.992742187500000000e+03
-2.988474365234375000e+03
-2.987020996093750000e+03
-3.003671142578125000e+03
-2.989021972656250000e+03
-3.037548828125000000e+03
-2.987444091796875000e+03
-3.005856201171875000e+03
