-8.151319531250000000e+04
-8.152599218750000000e+04
-8.153973437500000000e+04
-8.151868750000000000e+04
-8.150750781250000000e+04
-8.152921093750000000e+04
-8.151856250000000000e+04
-8.152007812500000000e+04
-8.151013281250000000e+04
-8.150790625000000000e+04
-8.150978125000000000e+04
-8.152564843750000000e+04
-8.150528125000000000e+04
-8.150307812500000000e+04
-8.151303906250000000e+04
-8.149081250000000000e+04
-8.152959375000000000e+04
-8.151301562500000000e+04
-8.150415625000000000e+04
-8.151596093750000000e+04
